一新	1	18	58523	1287288	2139.07598725
李孟湾村	1	1	657983	687845	331.297552139
北集	4	4	657980	687842	1325.19611657
管阳	1	10	119078	1226741	87.3542782229
北际	1	1	657983	687845	331.297552139
北陀	1	6	212551	1133272	2141.40419824
杨陵区	2	41	58522	1287265	529.988433395
喇叭	3	33	119076	1226718	1283.3691345
北音	1	1	657983	687845	331.297552139
育民	1	11	119078	1226740	427.782082718
育民	2	10	212550	1133268	1231.66439147
古溪乡	3	3	657981	687843	993.895610422
北青	2	2	657982	687844	662.596088945
贯屯乡	1	1	657983	687845	331.297552139
玉东	1	1	657983	687845	331.297552139
红田	1	1	657983	687845	331.297552139
玉丰	2	2	657982	687844	662.596088945
省建六	1	1	657983	687845	331.297552139
深水港	1	23	58523	1287283	106.847139558
玉代	1	1	657983	687845	331.297552139
万兴乡	3	3	657981	687843	993.895610422
玉京	1	1	657983	687845	331.297552139
东讯	1	1	657983	687845	331.297552139
东泊子	1	1	657983	687845	331.297552139
瓦渡	6	6	657978	687840	1987.80008292
瓦渡	1	11	119078	1226740	427.782082718
瓦渡	2	10	212550	1133268	1231.66439147
奎镇	1	12	119078	1226739	2336.79197835
三井	7	68	119072	1226683	2377.72168262
锡林浩特	4	4	657980	687842	1325.19611657
化民乡	1	12	119078	1226739	2336.79197835
景谷傣族彝族自治县	16	159	119063	1226592	2047.9362818
毛獭	2	2	657982	687844	662.596088945
拉利乡	1	10	119078	1226741	87.3542782229
连麦	1	5	212551	1133273	615.82945021
乡达隆	1	1	657983	687845	331.297552139
莘冢集	1	12	119078	1226739	2336.79197835
反贪	1	1	657983	687845	331.297552139
摩站	1	1	657983	687845	331.297552139
闽林	1	1	657983	687845	331.297552139
洪厝埔	1	1	657983	687845	331.297552139
形象设计	3	15	212549	1133263	1847.50482385
朗朗	2	7	297689	1048132	12.7785262676
浅塘	2	2	657982	687844	662.596088945
朗村	1	1	657983	687845	331.297552139
怀茂乡	1	5	212551	1133273	615.82945021
泰仑	1	1	657983	687845	331.297552139
东车	2	2	657982	687844	662.596088945
镇孜镇	1	1	657983	687845	331.297552139
剑川	3	3	657981	687843	993.895610422
纯阳	2	2	657982	687844	662.596088945
东迁	1	6	212551	1133272	2141.40419824
烧房	1	1	657983	687845	331.297552139
营养师	1	1	657983	687845	331.297552139
黄坝村	1	1	657983	687845	331.297552139
轨道交通	3	3	657981	687843	993.895610422
剑峰	1	11	119078	1226740	427.782082718
新开村	1	1	657983	687845	331.297552139
奉家镇	1	1	657983	687845	331.297552139
卡蒲	1	1	657983	687845	331.297552139
季桥	1	11	119078	1226740	427.782082718
九江镇	6	63	119073	1226688	215.535006878
乡先峰	1	1	657983	687845	331.297552139
巴仁太本	3	3	657981	687843	993.895610422
作业	6	60	119073	1226691	524.147089818
汜	2	21	119077	1226730	71.8425466136
汜	1	22	58523	1287284	0.001592191606
东贺	1	1	657983	687845	331.297552139
标里	1	12	119078	1226739	2336.79197835
灯堡	1	1	657983	687845	331.297552139
京达	1	1	657983	687845	331.297552139
灯塔	6	121	58518	1287185	2414.91244227
蚁	1	6	212551	1133272	2141.40419824
省建四	1	1	657983	687845	331.297552139
东谢	1	1	657983	687845	331.297552139
桔颂	1	1	657983	687845	331.297552139
烟垢	1	6	212551	1133272	2141.40419824
杜泽	1	1	657983	687845	331.297552139
蔺庄	1	1	657983	687845	331.297552139
乡中元	2	2	657982	687844	662.596088945
蒙山	2	20	119077	1226731	174.709984431
东荒	1	1	657983	687845	331.297552139
丰隆	3	3	657981	687843	993.895610422
烟塘	1	1	657983	687845	331.297552139
镇小潞邑村	1	1	657983	687845	331.297552139
贾湾村	1	1	657983	687845	331.297552139
乐德区	1	1	657983	687845	331.297552139
蒙医	4	14	297687	1048125	25.5572234458
三排	3	3	657981	687843	993.895610422
蒙华	1	1	657983	687845	331.297552139
闽江	31	33	657953	687813	1768.18374856
东莺	1	1	657983	687845	331.297552139
禾草	1	5	212551	1133273	615.82945021
斯马	1	10	119078	1226741	87.3542782229
东艾	1	1	657983	687845	331.297552139
东良	1	6	212551	1133272	2141.40419824
祠	3	67	58521	1287239	37.1904149753
季朗	1	1	657983	687845	331.297552139
东苗	1	1	657983	687845	331.297552139
东苑	2	40	58522	1287266	965.857516085
东苇	2	2	657982	687844	662.596088945
清清	1	5	212551	1133273	615.82945021
育婴	1	10	119078	1226741	87.3542782229
提于	1	9	119078	1226742	1786.0784949
朗溪	3	3	657981	687843	993.895610422
朗溪	1	5	212551	1133273	615.82945021
宝凤乡	1	1	657983	687845	331.297552139
段六拨	2	23	119077	1226728	2419.50800376
牛康家	1	1	657983	687845	331.297552139
清流	16	58	297675	1048081	2468.93466528
清流	3	71	58521	1287235	863.743158332
东臣	1	1	657983	687845	331.297552139
清海	1	1	657983	687845	331.297552139
清洋	1	6	212551	1133272	2141.40419824
镇水西	1	1	657983	687845	331.297552139
方城	1	18	58523	1287288	2139.07598725
清泉	9	201	58515	1287105	111.582852939
长胜镇	1	23	58523	1287283	106.847139558
镇霞埔	1	1	657983	687845	331.297552139
散	3	10	297688	1048129	1603.74959248
清沟	1	1	657983	687845	331.297552139
乡先农	1	1	657983	687845	331.297552139
爱阳镇	1	6	212551	1133272	2141.40419824
雍陌	1	1	657983	687845	331.297552139
友丰	1	1	657983	687845	331.297552139
清油	1	1	657983	687845	331.297552139
丰门	1	6	212551	1133272	2141.40419824
清河	69	240	297622	1047899	1844.64298257
石楼县	2	47	58522	1287259	469.822511468
清水	21	449	58503	1286857	904.23131624
塔塔尔族	1	1	657983	687845	331.297552139
郝戈庄	1	9	119078	1226742	1786.0784949
育德	1	20	58523	1287286	482.921222424
乡范营	1	1	657983	687845	331.297552139
攀莲	1	1	657983	687845	331.297552139
蒙坑	1	1	657983	687845	331.297552139
任家桥	1	1	657983	687845	331.297552139
艾日克乡	2	39	58522	1287267	1547.13512924
工程装饰	2	2	657982	687844	662.596088945
唻	3	11	297688	1048128	899.500688271
连里	2	2	657982	687844	662.596088945
南钦	1	1	657983	687845	331.297552139
南青	5	5	657979	687841	1656.49760741
南霞	3	11	297688	1048128	899.500688271
呼	12	128	119067	1226623	1441.3487823
烧桥	1	1	657983	687845	331.297552139
丰道	1	1	657983	687845	331.297552139
乡中堡	1	11	119078	1226740	427.782082718
洪厝寨	1	1	657983	687845	331.297552139
南陉	2	2	657982	687844	662.596088945
砚瓦池	1	1	657983	687845	331.297552139
南陶	1	1	657983	687845	331.297552139
南阁	1	11	119078	1226740	427.782082718
张华镇	1	27	58523	1287279	2275.7655967
镇站	2	7	297689	1048132	12.7785262676
韩岗镇	2	10	212550	1133268	1231.66439147
鲁集	1	1	657983	687845	331.297552139
南隆	1	1	657983	687845	331.297552139
镇伏贵	1	1	657983	687845	331.297552139
南障	2	19	119077	1226732	1290.82854009
东蒿	2	2	657982	687844	662.596088945
镇孟岭	1	1	657983	687845	331.297552139
富岗乡	1	11	119078	1226740	427.782082718
南西	1	1	657983	687845	331.297552139
鲁西	4	4	657980	687842	1325.19611657
疆南	1	1	657983	687845	331.297552139
阿热克乡	1	10	119078	1226741	87.3542782229
镇小源	2	2	657982	687844	662.596088945
瓦罗	3	3	657981	687843	993.895610422
瓦罗	1	5	212551	1133273	615.82945021
牛镇	6	6	657978	687840	1987.80008292
玉带	1	9	119078	1226742	1786.0784949
鲁观	1	1	657983	687845	331.297552139
止马镇	2	10	212550	1133268	1231.66439147
清真	17	60	297674	1048079	17.9241263962
红新	1	5	212551	1133273	615.82945021
南行	1	1	657983	687845	331.297552139
南街	125	132	657859	687714	2204.57760763
灯会	1	1	657983	687845	331.297552139
惠仁	2	7	297689	1048132	12.7785262676
菊花石	1	1	657983	687845	331.297552139
固乡许	1	1	657983	687845	331.297552139
红松	1	1	657983	687845	331.297552139
贪	1	1	657983	687845	331.297552139
英川镇	1	1	657983	687845	331.297552139
永从	1	1	657983	687845	331.297552139
玉峰	1	24	58523	1287282	408.74429505
玉岗	2	2	657982	687844	662.596088945
红林	2	11	212550	1133267	292.332478853
红果	4	41	119075	1226710	10.1271785612
凤栖	2	2	657982	687844	662.596088945
乡小吉尔仁	1	1	657983	687845	331.297552139
达青宝	1	1	657983	687845	331.297552139
东顾	1	1	657983	687845	331.297552139
东顺	1	10	119078	1226741	87.3542782229
镇水郁	1	1	657983	687845	331.297552139
标营	1	1	657983	687845	331.297552139
玉川	1	1	657983	687845	331.297552139
东颜	1	1	657983	687845	331.297552139
南赛	2	2	657982	687844	662.596088945
乡渠湾	1	1	657983	687845	331.297552139
特尔	1	12	119078	1226739	2336.79197835
储藏	1	1	657983	687845	331.297552139
镇清荷	1	1	657983	687845	331.297552139
泰康	1	22	58523	1287284	0.001592191606
布拉	2	41	58522	1287265	529.988433395
北五沟	1	1	657983	687845	331.297552139
永乡	3	31	119076	1226720	2.73947681608
皮鞋	5	5	657979	687841	1656.49760741
河溪	18	19	657966	687827	291.449565002
栾	2	20	119077	1226731	174.709984431
底本	2	2	657982	687844	662.596088945
东鸿	3	3	657981	687843	993.895610422
东鸿	1	5	212551	1133273	615.82945021
瓦窑	2	21	119077	1226730	71.8425466136
瓦窑	1	22	58523	1287284	0.001592191606
蒙乡	2	2	657982	687844	662.596088945
玉塘	2	2	657982	687844	662.596088945
巨兴乡	1	10	119078	1226741	87.3542782229
南轩	1	1	657983	687845	331.297552139
提克	2	20	119077	1226731	174.709984431
丰裕	6	60	119073	1226691	524.147089818
称架	1	1	657983	687845	331.297552139
春意	2	7	297689	1048132	12.7785262676
南边	4	42	119075	1226709	143.687548864
四平乡	18	19	657966	687827	291.449565002
奇章	5	5	657979	687841	1656.49760741
奇章	1	9	119078	1226742	1786.0784949
东华门	2	11	212550	1133267	292.332478853
呼镇	1	27	58523	1287279	2275.7655967
哨口	1	1	657983	687845	331.297552139
源大	1	1	657983	687845	331.297552139
连营	1	1	657983	687845	331.297552139
镇甲湖	1	1	657983	687845	331.297552139
泰前	1	1	657983	687845	331.297552139
绿雅	1	6	212551	1133272	2141.40419824
南臣	1	1	657983	687845	331.297552139
汉寿	1	18	58523	1287288	2139.07598725
玉园	1	6	212551	1133272	2141.40419824
歌乐	2	7	297689	1048132	12.7785262676
镇清辉	1	1	657983	687845	331.297552139
南联	1	9	119078	1226742	1786.0784949
红江	2	21	119077	1226730	71.8425466136
红江	1	22	58523	1287284	0.001592191606
索达	1	1	657983	687845	331.297552139
楠	1	12	119078	1226739	2336.79197835
红民	1	1	657983	687845	331.297552139
乡茂卜	1	1	657983	687845	331.297552139
宜宾市	36	777	58488	1286529	691.971790817
韦武庄	1	1	657983	687845	331.297552139
中共浙江省委	5	17	297686	1048122	1093.67494215
红沟	1	1	657983	687845	331.297552139
板	7	145	58517	1287161	1348.34753933
洛本卓	1	18	58523	1287288	2139.07598725
乡晓光	2	2	657982	687844	662.596088945
宫格	1	6	212551	1133272	2141.40419824
东金	1	1	657983	687845	331.297552139
谏	4	4	657980	687842	1325.19611657
火天	2	19	119077	1226732	1290.82854009
色力	1	10	119078	1226741	87.3542782229
广丰县	44	449	119035	1226302	393.04084413
南航	1	6	212551	1133272	2141.40419824
南苑	4	97	58520	1287209	2048.03405438
泰克	1	6	212551	1133272	2141.40419824
泰兴	4	92	58520	1287214	427.411424546
东邓	1	1	657983	687845	331.297552139
红溪	1	1	657983	687845	331.297552139
会展经济	1	1	657983	687845	331.297552139
东邮	1	1	657983	687845	331.297552139
杨林桥	3	70	58521	1287236	561.004175712
浙绒	1	1	657983	687845	331.297552139
抬头	1	9	119078	1226742	1786.0784949
南蔗	1	1	657983	687845	331.297552139
阿里河	7	25	297684	1048114	257.479930216
阿梅者	1	1	657983	687845	331.297552139
北京电影学院	1	5	212551	1133273	615.82945021
东韶	2	7	297689	1048132	12.7785262676
笼嘎	1	1	657983	687845	331.297552139
襄陵镇	2	2	657982	687844	662.596088945
东陇	3	3	657981	687843	993.895610422
东陇	1	5	212551	1133273	615.82945021
东际	1	1	657983	687845	331.297552139
突泉	3	33	119076	1226718	1283.3691345
东阁	1	11	119078	1226740	427.782082718
东阴	1	1	657983	687845	331.297552139
红树	1	11	119078	1226740	427.782082718
红树	2	10	212550	1133268	1231.66439147
艺佳	3	10	297688	1048129	1603.74959248
艺佳	1	12	119078	1226739	2336.79197835
红棉	1	5	212551	1133273	615.82945021
前光庄	1	1	657983	687845	331.297552139
佘田桥	5	5	657979	687841	1656.49760741
东隅	1	1	657983	687845	331.297552139
红梅	2	44	58522	1287262	0.00318443763441
擦	4	4	657980	687842	1325.19611657
娘	1	1	657983	687845	331.297552139
红欣	1	6	212551	1133272	2141.40419824
候村	1	1	657983	687845	331.297552139
布格	1	9	119078	1226742	1786.0784949
知一	2	2	657982	687844	662.596088945
驯乐	4	4	657980	687842	1325.19611657
京陇	1	1	657983	687845	331.297552139
萨尔图区	10	107	119069	1226644	1426.63842433
硅	1	12	119078	1226739	2336.79197835
车坊	5	17	297686	1048122	1093.67494215
车坊	2	20	119077	1226731	174.709984431
车坊	1	21	58523	1287285	114.805083773
哨子	1	19	58523	1287287	1142.34633789
铁法市	20	204	119059	1226547	195.750734295
漳州	13	290	58511	1287016	137.751290221
阮家场	1	1	657983	687845	331.297552139
鸡头	3	3	657981	687843	993.895610422
红镇	1	6	212551	1133272	2141.40419824
乡草湖	1	1	657983	687845	331.297552139
东武	2	2	657982	687844	662.596088945
东歧	1	1	657983	687845	331.297552139
穆寨	2	2	657982	687844	662.596088945
南社	4	39	119075	1226712	1194.57211747
万州	12	123	119067	1226628	30.3835675989
博洛乡	1	1	657983	687845	331.297552139
村下	2	2	657982	687844	662.596088945
南禅	1	1	657983	687845	331.297552139
竹平	1	1	657983	687845	331.297552139
银宝	1	11	119078	1226740	427.782082718
黄盆	1	1	657983	687845	331.297552139
斯特	2	50	58522	1287256	1766.40920636
勐戛镇	1	9	119078	1226742	1786.0784949
勍	1	1	657983	687845	331.297552139
乡马洞	1	1	657983	687845	331.297552139
红铜	1	1	657983	687845	331.297552139
巨乐	1	1	657983	687845	331.297552139
羊井乡	2	2	657982	687844	662.596088945
镇辉勇	1	1	657983	687845	331.297552139
脊髓	1	1	657983	687845	331.297552139
上宾	1	1	657983	687845	331.297552139
张坊	9	92	119070	1226659	53.7726957281
竹岛	1	1	657983	687845	331.297552139
张坞	1	1	657983	687845	331.297552139
张坝	1	1	657983	687845	331.297552139
珍宝	1	10	119078	1226741	87.3542782229
竹峰	2	2	657982	687844	662.596088945
上寺	2	22	119077	1226729	855.571794152
肖家河	1	6	212551	1133272	2141.40419824
镇洋子	1	1	657983	687845	331.297552139
慧远	2	2	657982	687844	662.596088945
竹山	14	140	119065	1226611	1223.08985453
垣	5	26	212547	1133252	470.056328548
汤包	1	1	657983	687845	331.297552139
桐柏	4	14	297687	1048125	25.5572234458
筐	1	1	657983	687845	331.297552139
张嘴	1	1	657983	687845	331.297552139
张团	1	1	657983	687845	331.297552139
东棘	8	28	297683	1048111	51.1151305475
漳平	1	26	58523	1287280	1511.00550774
马格庄	1	6	212551	1133272	2141.40419824
南窖	1	10	119078	1226741	87.3542782229
洪明	1	1	657983	687845	331.297552139
张关	2	7	297689	1048132	12.7785262676
张元	1	1	657983	687845	331.297552139
东潮	1	1	657983	687845	331.297552139
上川	1	9	119078	1226742	1786.0784949
苏家岩	3	3	657981	687843	993.895610422
京海	3	10	297688	1048129	1603.74959248
京海	1	12	119078	1226739	2336.79197835
纯盛	1	1	657983	687845	331.297552139
大关县	12	121	119067	1226630	545.469500745
西庄镇	3	11	297688	1048128	899.500688271
西庄镇	7	7	657977	687839	2319.10354313
张冲	2	2	657982	687844	662.596088945
上岐	2	2	657982	687844	662.596088945
小水镇	1	10	119078	1226741	87.3542782229
京民	1	1	657983	687845	331.297552139
昆阳镇	1	21	58523	1287285	114.805083773
东港	9	189	58515	1287117	1033.38089584
达玛沟	1	20	58523	1287286	482.921222424
银建	4	4	657980	687842	1325.19611657
京沪	1	1	657983	687845	331.297552139
侨光	1	26	58523	1287280	1511.00550774
乡小方	1	1	657983	687845	331.297552139
镇洋尾	2	2	657982	687844	662.596088945
皮条	1	11	119078	1226740	427.782082718
竹子	5	5	657979	687841	1656.49760741
东溪	6	125	58518	1287181	945.836599134
万子	2	7	297689	1048132	12.7785262676
北二	1	1	657983	687845	331.297552139
北井	2	2	657982	687844	662.596088945
东浩	1	1	657983	687845	331.297552139
北代	1	1	657983	687845	331.297552139
东津	1	18	58523	1287288	2139.07598725
沙老坪	1	1	657983	687845	331.297552139
北丁	1	1	657983	687845	331.297552139
张召	1	1	657983	687845	331.297552139
南翔	7	36	212545	1133242	1365.20089414
东淀	1	1	657983	687845	331.297552139
鸡泽县	28	29	657956	687817	413.746885834
峨嵋山市	1	1	657983	687845	331.297552139
万宝	4	82	58520	1287224	1060.01073579
东涂	1	1	657983	687845	331.297552139
虫	1	12	119078	1226739	2336.79197835
宫镇	5	17	297686	1048122	1093.67494215
宫镇	1	21	58523	1287285	114.805083773
上店	1	10	119078	1226741	87.3542782229
东汉	1	5	212551	1133273	615.82945021
东民	1	1	657983	687845	331.297552139
东水	1	18	58523	1287288	2139.07598725
汤坊	3	3	657981	687843	993.895610422
镇夏卢	1	1	657983	687845	331.297552139
上帕	2	2	657982	687844	662.596088945
顺化乡	14	15	657970	687831	1474.82190534
银峰	6	6	657978	687840	1987.80008292
银峰	1	11	119078	1226740	427.782082718
委只	1	1	657983	687845	331.297552139
京源	1	9	119078	1226742	1786.0784949
东泊	1	1	657983	687845	331.297552139
竹头	1	1	657983	687845	331.297552139
东泉	14	50	297677	1048089	514.972105292
蔗洲	1	1	657983	687845	331.297552139
东沟	54	188	297637	1047951	1232.82128504
东沟	10	232	58514	1287074	1524.20852649
东沁	1	1	657983	687845	331.297552139
于城镇	1	9	119078	1226742	1786.0784949
北佳	3	3	657981	687843	993.895610422
北佳	1	5	212551	1133273	615.82945021
南纺	1	1	657983	687845	331.297552139
南纸	1	1	657983	687845	331.297552139
东捷	1	1	657983	687845	331.297552139
水曲柳	1	25	58523	1287281	883.187540282
马吉乡	1	1	657983	687845	331.297552139
汲庄	1	1	657983	687845	331.297552139
丰盈	1	10	119078	1226741	87.3542782229
竹围	5	5	657979	687841	1656.49760741
镇肖叶	1	1	657983	687845	331.297552139
大辛乡	1	9	119078	1226742	1786.0784949
夹滩	1	6	212551	1133272	2141.40419824
鸡冠	9	88	119070	1226663	2417.92962124
米亚罗	6	6	657978	687840	1987.80008292
银发	1	10	119078	1226741	87.3542782229
蕉	7	69	119072	1226682	1344.35582733
蕉	3	73	58521	1287233	1646.24980295
上元	3	3	657981	687843	993.895610422
上兰	5	5	657979	687841	1656.49760741
上兰	1	9	119078	1226742	1786.0784949
张屯	1	12	119078	1226739	2336.79197835
东托	1	1	657983	687845	331.297552139
板桃乡	1	9	119078	1226742	1786.0784949
颡	2	2	657982	687844	662.596088945
竹基	1	12	119078	1226739	2336.79197835
荣庄村	1	1	657983	687845	331.297552139
镇禹	1	1	657983	687845	331.297552139
索罗	2	2	657982	687844	662.596088945
竹坪	1	26	58523	1287280	1511.00550774
竹坳	1	1	657983	687845	331.297552139
茅田乡	1	1	657983	687845	331.297552139
妇产科	3	11	297688	1048128	899.500688271
万坑	1	1	657983	687845	331.297552139
银兴	1	18	58523	1287288	2139.07598725
银光	3	11	297688	1048128	899.500688271
非公有制	2	51	58522	1287255	2358.06614326
万坪	3	3	657981	687843	993.895610422
万坪	1	5	212551	1133273	615.82945021
农七师车	1	1	657983	687845	331.297552139
洽泊	1	1	657983	687845	331.297552139
上北	1	1	657983	687845	331.297552139
巴旺乡	1	1	657983	687845	331.297552139
泛华	1	10	119078	1226741	87.3542782229
姜家镇	6	6	657978	687840	1987.80008292
姜家镇	1	11	119078	1226740	427.782082718
姜家镇	2	10	212550	1133268	1231.66439147
竹同	1	1	657983	687845	331.297552139
鲁班	2	51	58522	1287255	2358.06614326
鲁王	1	1	657983	687845	331.297552139
镇洋北	1	1	657983	687845	331.297552139
东塔口	1	1	657983	687845	331.297552139
红龙	3	3	657981	687843	993.895610422
福利事业	13	14	657971	687832	2002.93937919
红鹰	2	7	297689	1048132	12.7785262676
张广	1	1	657983	687845	331.297552139
乡马村	3	3	657981	687843	993.895610422
阮家山	1	1	657983	687845	331.297552139
东怀	1	1	657983	687845	331.297552139
油松	1	5	212551	1133273	615.82945021
万国	2	38	58522	1287268	2284.72662897
杨梭村	1	1	657983	687845	331.297552139
燕塘镇	3	3	657981	687843	993.895610422
万园	1	5	212551	1133273	615.82945021
张庆	2	2	657982	687844	662.596088945
东悦	1	1	657983	687845	331.297552139
微山	1	20	58523	1287286	482.921222424
东束	1	1	657983	687845	331.297552139
银坪	2	2	657982	687844	662.596088945
南界	1	1	657983	687845	331.297552139
万其	1	1	657983	687845	331.297552139
鹤溪村	1	1	657983	687845	331.297552139
张天	1	1	657983	687845	331.297552139
东望	3	3	657981	687843	993.895610422
东望	1	5	212551	1133273	615.82945021
石埠镇	2	23	119077	1226728	2419.50800376
东未	1	1	657983	687845	331.297552139
东柏	1	1	657983	687845	331.297552139
东柳	1	12	119078	1226739	2336.79197835
东林	67	71	657917	687775	2145.28231908
万军	1	1	657983	687845	331.297552139
竹前	1	1	657983	687845	331.297552139
阜新蒙古族自治县	91	323	297600	1047816	1074.26917551
阜新蒙古族自治县	18	396	58506	1286910	0.0286677778148
东普	1	1	657983	687845	331.297552139
张塘	2	2	657982	687844	662.596088945
东星	4	20	212548	1133258	2463.35074743
东昌	9	49	212543	1133229	595.22402724
竹叶	1	12	119078	1226739	2336.79197835
上后	1	1	657983	687845	331.297552139
新芳	1	6	212551	1133272	2141.40419824
汤巷	1	1	657983	687845	331.297552139
东故	1	1	657983	687845	331.297552139
合漳乡	1	10	119078	1226741	87.3542782229
咧	1	1	657983	687845	331.297552139
上埠	1	6	212551	1133272	2141.40419824
上土	1	1	657983	687845	331.297552139
镇洋坝	1	1	657983	687845	331.297552139
张寨	7	73	119072	1226678	103.402936095
张寺	1	1	657983	687845	331.297552139
冰淋岔	1	11	119078	1226740	427.782082718
南矶	1	1	657983	687845	331.297552139
南石	1	21	58523	1287285	114.805083773
万县	2	22	119077	1226729	855.571794152
张宋	1	1	657983	687845	331.297552139
镇洋圳	1	1	657983	687845	331.297552139
东施	1	21	58523	1287285	114.805083773
杜镇何	1	1	657983	687845	331.297552139
上坡	3	11	297688	1048128	899.500688271
圩区	2	2	657982	687844	662.596088945
丰熟	1	1	657983	687845	331.297552139
同龙乡	1	1	657983	687845	331.297552139
登云	1	22	58523	1287284	0.001592191606
斯米	2	2	657982	687844	662.596088945
上固	1	1	657983	687845	331.297552139
圩南	1	1	657983	687845	331.297552139
上园	1	12	119078	1226739	2336.79197835
巷	119	124	657865	687722	212.600288972
上团	3	29	119076	1226722	1196.12465624
南盛	2	22	119077	1226729	855.571794152
南盛	1	23	58523	1287283	106.847139558
老龙头	2	2	657982	687844	662.596088945
波兰	1	1	657983	687845	331.297552139
连民	1	1	657983	687845	331.297552139
香岭	2	2	657982	687844	662.596088945
开发办	1	25	58523	1287281	883.187540282
丰溪	2	48	58522	1287258	817.503776249
鲁楼	1	1	657983	687845	331.297552139
嘉东	1	1	657983	687845	331.297552139
中坝镇	2	21	119077	1226730	71.8425466136
东篁	1	12	119078	1226739	2336.79197835
金融保险	1	1	657983	687845	331.297552139
北塬	5	17	297686	1048122	1093.67494215
北塬	1	21	58523	1287285	114.805083773
连洞	1	1	657983	687845	331.297552139
清雅	1	11	119078	1226740	427.782082718
南桥	17	176	119062	1226575	40.9584733068
巨庄	1	1	657983	687845	331.297552139
南栅	1	1	657983	687845	331.297552139
水峪乡	1	11	119078	1226740	427.782082718
北外	2	22	119077	1226729	855.571794152
北外	1	23	58523	1287283	106.847139558
管头	3	30	119076	1226721	262.06711866
雍河	2	19	119077	1226732	1290.82854009
管处	1	10	119078	1226741	87.3542782229
桐畈	1	12	119078	1226739	2336.79197835
南梁	1	27	58523	1287279	2275.7655967
乡小岔	1	1	657983	687845	331.297552139
陈官屯	22	78	297669	1048061	192.233996418
洪	8	79	119071	1226672	1413.2208715
圩乡	2	50	58522	1287256	1766.40920636
丰泉	1	5	212551	1133273	615.82945021
新起	1	1	657983	687845	331.297552139
连湾	2	2	657982	687844	662.596088945
东秀	1	12	119078	1226739	2336.79197835
万信	1	10	119078	1226741	87.3542782229
丰江	1	1	657983	687845	331.297552139
中良沟	1	1	657983	687845	331.297552139
连滩	3	33	119076	1226718	1283.3691345
红寺堡	2	11	212550	1133267	292.332478853
泖	5	17	297686	1048122	1093.67494215
泖	2	20	119077	1226731	174.709984431
洒溪桥	1	1	657983	687845	331.297552139
南横	1	1	657983	687845	331.297552139
柳井乡	1	1	657983	687845	331.297552139
岳坊	2	38	58522	1287268	2284.72662897
北岙	1	6	212551	1133272	2141.40419824
北岭	6	65	119073	1226686	1508.31871673
北岩	9	31	297682	1048108	779.381049421
北岳	1	18	58523	1287288	2139.07598725
北岸	16	165	119063	1226586	1.64541098079
北岸	8	173	58516	1287133	124.013563091
双竹镇	1	6	212551	1133272	2141.40419824
岳场	1	1	657983	687845	331.297552139
南津	6	6	657978	687840	1987.80008292
南津	1	11	119078	1226740	427.782082718
年代	2	51	58522	1287255	2358.06614326
岳圩	1	1	657983	687845	331.297552139
南洼	1	1	657983	687845	331.297552139
北尹	1	1	657983	687845	331.297552139
连棚	1	1	657983	687845	331.297552139
胡小庄	1	1	657983	687845	331.297552139
春明	1	5	212551	1133273	615.82945021
东青镇	4	14	297687	1048125	25.5572234458
东青镇	3	15	212549	1133263	1847.50482385
南涧	10	34	297681	1048105	2187.38564162
北屯	3	65	58521	1287241	36.580501954
北山	159	165	657825	687681	1468.64392206
鲁汇	1	6	212551	1133272	2141.40419824
瓦马	3	3	657981	687843	993.895610422
画乡	1	1	657983	687845	331.297552139
祝阳镇	35	36	657949	687810	1568.966423
鲁河	6	22	297685	1048117	1799.02009105
东纯	1	1	657983	687845	331.297552139
南油	4	4	657980	687842	1325.19611657
丰梅	1	1	657983	687845	331.297552139
乡鲁家溪村	1	1	657983	687845	331.297552139
管店	1	9	119078	1226742	1786.0784949
花盘	1	1	657983	687845	331.297552139
桔	1	12	119078	1226739	2336.79197835
桔	2	11	212550	1133267	292.332478853
皮球	1	1	657983	687845	331.297552139
上伏	1	1	657983	687845	331.297552139
观美镇	1	1	657983	687845	331.297552139
沙尔托	1	1	657983	687845	331.297552139
吉亮	1	1	657983	687845	331.297552139
红莲	1	25	58523	1287281	883.187540282
乡所坊	1	1	657983	687845	331.297552139
上佳	1	9	119078	1226742	1786.0784949
北广	3	10	297688	1048129	1603.74959248
北广	1	12	119078	1226739	2336.79197835
南湾	24	84	297667	1048055	153.353596062
南湾	5	103	58519	1287203	1148.4929401
泛亚	2	22	119077	1226729	855.571794152
张华浜	1	1	657983	687845	331.297552139
隆安	1	10	119078	1226741	87.3542782229
镇洋东	1	1	657983	687845	331.297552139
红花	11	258	58513	1287048	2435.08735832
南源	1	20	58523	1287286	482.921222424
鲁溪	1	10	119078	1226741	87.3542782229
润雅乡	1	1	657983	687845	331.297552139
南溪	50	177	297641	1047962	264.718957318
南溪	20	207	119059	1226544	42.7957256187
沟乡景	1	1	657983	687845	331.297552139
华溪乡	2	2	657982	687844	662.596088945
建平县	214	225	657770	687621	1215.67862194
果菜	1	18	58523	1287288	2139.07598725
巩镇	24	25	657960	687821	52.2594598093
巨城	1	1	657983	687845	331.297552139
东王	5	50	119074	1226701	436.785671318
老龙乡	7	7	657977	687839	2319.10354313
丰普	1	1	657983	687845	331.297552139
丰景	1	5	212551	1133273	615.82945021
学田	35	36	657949	687810	1568.966423
学田	6	65	119073	1226686	1508.31871673
新尧乡	2	2	657982	687844	662.596088945
东片	2	2	657982	687844	662.596088945
